SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,11,20,0,172,106
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,11,21,0,183,72
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,11,22,0,172,72
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,11,23,0,183,83
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,11,24,0,156,83
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,11,25,0,156,100
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,11,26,51,139,117
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,11,27,0,150,117
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,11,28,0,144,89
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,11,29,0,189,89
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,11,30,0,167,89
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,01,0,133,94
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,02,0,167,94
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,03,0,150,83
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,04,0,144,94
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,05,0,167,72
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,06,0,150,61
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,07,0,122,72
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,08,0,122,72
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,09,0,139,44
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,10,0,156,56
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,11,0,144,56
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,12,0,150,83
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,13,0,117,72
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,14,221,100,44
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,15,38,111,44
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,16,41,83,39
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,17,0,106,11
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,18,8,117,50
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,19,25,122,61
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,20,0,100,22
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,21,79,111,72
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,22,61,117,61
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,23,13,106,56
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,24,18,128,83
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,25,97,100,61
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,26,0,106,56
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,27,0,106,39
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,28,0,133,72
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,29,0,144,67
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,30,0,128,67
SAN FRANCISCO INTERNATIONAL AIRPORT CA US,2008,12,31,0,106,67
